Year,Month,Center Code,Center Name Arb,Center Name Eng,Center Type Arb,Center Type Eng,Bill Type Arb,Bill Type Eng,Section Code,Section Desc Arb,Section Desc Eng,Chapter Code,Chapter Desc Arb,Chaoter Desc Eng,Amount,Weight Kg
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,إستيراد,Import,16,الات ;اجهزة تسجيل ;اذاعة الصوت والصورولوازمها,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",85,"اجهزة كهربائية,تسجيل واذاعة الصوت,واجزاءهذه الاجهز","ELECTRICAL MACHINERY,SOUND RECORDERS AND PARTS","1,541,958","95,012"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,إستيراد,Import,17,معدات نقل,VEHICLES OF TRANSPORT,87,"عربات,جرارات,دراجات,اجزاؤها ولوازمها",VEHICLES OTHER THAN RAILWAY OR TRAMWAY; PARTS,"38,587,989","694,423"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,إستيراد,Import,18,"اجهزة بصرية,فوتغرافية,طبية,ادوات موسيقية ولوازمها","PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS _ PARTS",90,اجهزة بصريات وتصويروقياس وللطب واجزاؤها ولوازمها,"OPTICAL,PHOTOGRAPHIC,MEASURING_MEDICAL INSTRUMENTS","1,344,729","81,718"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,إستيراد,Import,20,سلع ومنتجات مختلفة,MISCELLANEOUS MANUFACTURED ARTICLES,94,"اتات,اسرة,وسائدوفرشات محشوة,اجهزة للانارة,اشارات","FURNITURE,BEDDING,MATTRESSES,LAMPS _FITTINGS,SIGNS","390,334","132,029"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,إستيراد,Import,21,"تحف فنية, قطع للمجموعات وقطع اترية","PIECES AND ANTIQUES WORKS OF ART, COLLECTORS",98,ما يرد للهيئات الدبلوماسية والقنصلية والمنظمات الدولية ورؤساء وأعضاء السلكين الدبلوماسي والقنصلي المعتمدين لدى الدولة,"IMPORTS OF THE DIPLOMATIC CORPS, CONSULATES, INTERNATIONAL ORGANIZATIONS AND THE MEMBERS OF THE DIPLOMATIC AND CONCULAR CORPS ACCREDITED BY THE GOVERNMENT","78,206","39,458"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,01,حيوانات حية ومنتجات المملكة الحيوانية,LIVE ANIMALS AND THEIR PRODUCTS,01,حيوانات حية,LIVE ANIMALS,"212,500","33,500"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,01,حيوانات حية ومنتجات المملكة الحيوانية,LIVE ANIMALS AND THEIR PRODUCTS,02,لحوم واحشاء واطراف صالحو للاكل,MEAT AND EDIBLE MEAT OFFAL,"450,488","38,041"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,01,حيوانات حية ومنتجات المملكة الحيوانية,LIVE ANIMALS AND THEIR PRODUCTS,04,"البان ومنتجاتها,بيض, عسل, منتجات حيوانية","DAIRY PRODUCE, HONEY _ EDIBLE PRODUCTS OF ANIMALS","866,043","210,057"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,02,منتجات نباتية,VEGETABLE PRODUCTS,07,خضر ونباتات وجذور ودرنات,"EDIBLE VEGETABLES, CERTAIN ROOTS AND TUBERS","239,104","46,889"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,02,منتجات نباتية,VEGETABLE PRODUCTS,08,فواكه وقشور حمضيات وبطيخ وشمام,"EDIBLE FRUITS, NUTS,PEEL OF CITRUS FRUIT _ MELONS","911,003","115,131"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,02,منتجات نباتية,VEGETABLE PRODUCTS,09,"بن,شاي,مته,بهارات","COFFEE, TEA, MATE AND SPICES","1,271,266","86,773"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,02,منتجات نباتية,VEGETABLE PRODUCTS,10,حبوب,CEREALS,"150,298","33,550"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,02,منتجات نباتية,VEGETABLE PRODUCTS,11,منتجات مطاحن; شعير; نشاء; دابوق القمح,PRODUCTS OF THE MILLING INDUSTRY,"25,650","3,360"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,02,منتجات نباتية,VEGETABLE PRODUCTS,12,"بذور واتمار زيتية,حبوب ونباتات للصناعات,قش وعلف","OIL SEEDS,INDUSTRIAL OR MEDICINAL PLANTS _ FODDER","71,350","17,030"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,03,شحوم ودهون وزيوت حيوانية او نباتية,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",15,"شحوم وزيوت حيوانية ونباتيةومنتجاتها,دهون,شموع","ANIMAL OR VEGETABLE FATS,OILS AND WAXES","11,100","2,730"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",17,سكر ومصنوعات سكرية,SUGARS AND SUGAR CONFECTIONERY,"68,375","37,500"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",19,"محضرات من الحبوب والدقيق والنشا والحليب, فطائر","PREPARATIONS OF CEREALS,FLOUR,STARCH OR MILK","1,520",380
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",20,محضرات خضر; تمار; فواكه; ونباتات اخرى,"PREPARATIONS OF VEGETABLES,FRUIT, NUTS ETC.","161,138","44,917"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",21,محضرات غذائية منوعة,MISCELLANEOUS EDIBLE PREPRATIONS,"89,603","22,368"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",22,مشروبات; سوائل كحولية وخل,"BEVERAGES, SPIRITS AND VINEGAR","25,668","3,471"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,05,منتجات معدنية,MINERAL PRODUCTS,25,ملح ; كبريت ; اتربة واحجار ; كلس واسمنت,"SALT; PLASTERING MATERIALS, LIME AND CEMENT","40,822","132,700"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,05,منتجات معدنية,MINERAL PRODUCTS,27,وقود وزيوت وشموع معدنية ومنتجاتها ;مواد قارية,"MINERAL FUELS,OILS,WAXES AND BITUMINOUS SUBSTANCES","74,400","37,720"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,28,منتجات ومركبات عضوية اوغير عضوية من معادن تمينة,INORGANIC CHEMICALS; COMPOUNDS OF PRECIOUS METALS,"4,900","1,000"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,30,منتجات الصيدلة,PHARMACEUTICAL PRODUCTS,"6,612",450
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,32,مواد للدباغة والصباغة ومشتقاتها;دهانات; حبر,"TANNING OR DYEING EXTRACTS,PIGMENTS,PAINTS; INKS","140,452","14,035"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,33,"زيوت عطرية,مستحضرات العطور وادوات التجميل )تواليت(","ESSENTIAL OILS,RESINOIDS AND COSMETICS","526,249","22,759"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,34,"صابون,محضرات غسيل,تشحيم,شموع,طب الاسنان,عوامل عضوي","WASHING ,LUBRICATING _ DENTAL PREPRATIONS, WAXES","3,866,415","263,350"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,35,"مواد زلالية,منتجات النشاء المعدل,غراء,انزيمات","ALBUMINOIDAL SUBSTANCES,MODIFIED STARCHES,GLUES","16,250",500
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,37,منتجات تصوير فوتوغرافي او سينمائي,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,"176,513","50,605"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,38,منتجات كيماوية متنوعة,MISCELLANEOUS CHEMICAL PRODUCTS,"972,858","206,788"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,07,لدائن ومصنوعاتها;مطاط ومصنوعاته,"PLASTICS, RUBBER AND ARTICLES THEREOF",39,لدائن ومصنوعاتها,PLASTICS AND ARTICLES THEREOF,"324,781","140,863"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,07,لدائن ومصنوعاتها;مطاط ومصنوعاته,"PLASTICS, RUBBER AND ARTICLES THEREOF",40,مطاط ومصنوعاته,RUBBER AND ARTICLES THEREOF,"314,268","32,535"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,09,خشب ومصنوعاته ;فلين;اصناف صناعتي الحصر والسلال,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",44,"خشب ومصنوعاته, فحم خشبي",WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,"30,875","31,238"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,09,خشب ومصنوعاته ;فلين;اصناف صناعتي الحصر والسلال,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",45,فلين ومصنوعاته,CORK AND ARTICLES OF CORK,"11,100","1,120"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,09,خشب ومصنوعاته ;فلين;اصناف صناعتي الحصر والسلال,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",46,"صناعات القش اوالحلفاءاوموادالضفر,صناعات الحصروالسل",MANUFACTURES OF STRAW; BASKETWARE AND WICKERWORK,"77,150","2,369"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,10,عجينة الخشب ;نفايات وفضلات ورق وورق مقوى ومصنوعاته,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",48,ورق;ورق مقوى; مصنوعات من السليولوز,"PAPER, PAPERBOARD AND THEIR ARTICLES","54,645","10,000"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,52,قطن طبيعي,COTTON,100,100
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,54,شعيرات تركيبية او اصطناعية,MAN-MADE FILAMENTS,"284,645","24,896"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,55,الياف تركيبية او اصطناعية,MAN-MADE STAPLE FIBRES,"631,372","30,679"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,57,"سجاد,اغطية ارضيات نسيجية",CARPETS AND OTHER TEXTILE FLOOR COVERINGS,"280,594","25,645"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,61,البسة وتوابعها من الكروشيه اوغيره,KNITTED OR CROCHETED ARTICLES OF APPAREL,"104,097","7,000"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,62,البسة وتوابعها)عدا الكروشيه(,"ARTICLES OF APPAREL, NOT KNITTED OR CROCHETED","98,894","10,844"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,12,"احذية,مظلات,اصناف من ريش;ازهار اصطناعية وشعر بشري","FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER _ HAIR",64,احذية واصناف مماتلة واجزاؤها,"FOOTWEAR, GAITERS AND THE LIKE; THEIR PARTS","386,799","5,862"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,13,مصنوعات من حجر;ميكا;منتجات من خزف;زجاج و مصنوعاته,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",68,مصنوعات من الحجراوالجص اوالحرير الصخري اومايماتله,"ARTICLES OF STONE,PLASTER,CEMENT,ASBESTOS, MICA","429,459","368,190"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,13,مصنوعات من حجر;ميكا;منتجات من خزف;زجاج و مصنوعاته,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",70,زجاج ومصنوعاته,GLASS AND GLASSWARE,"408,687","90,535"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,72,حديد; صلب )فولاذ(,IRON AND STEEL,"83,489","27,520"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,73,صناعات من الحديد او الصلب )الفولاذ(,ARTICLES OF IRON OR STEEL,"89,952","414,563"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,74,نحاس ومصنوعاته,COPPER AND ARTICLES THEREOF,"156,626","7,488"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,75,نيكل ومصنوعاته,NICKEL AND ARTICLES THEREOF,400,100
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,76,الومنيوم ومصنوعاته,ALUMINIUM AND ARTICLES THEREOF,"2,590",120
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,79,زنك ومصنوعاته,ZINC AND ARTICLES THEREOF,"2,173,969","254,504"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,82,"ادوات,ادوات قاطعة,ادوات مائدة من المعادن واجزاؤها","TOOLS,IMPLEMENTS,CUTLERY ETC. OF BASE METAL","320,366","5,761"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,83,مصنوعات متنوعة من معادن اخرى,MISCALLANEOUS ARTICLES OF BASE METAL,"6,898","1,680"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,16,الات ;اجهزة تسجيل ;اذاعة الصوت والصورولوازمها,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",84,"مفاعلات نووية, اجهزة وادوات الية واجزاؤها","NUCLEAR REACTORS,BOILERS,MACHINERY _ PARTS THEREOF","2,847,185","252,091"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,16,الات ;اجهزة تسجيل ;اذاعة الصوت والصورولوازمها,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",85,"اجهزة كهربائية,تسجيل واذاعة الصوت,واجزاءهذه الاجهز","ELECTRICAL MACHINERY,SOUND RECORDERS AND PARTS","244,992","36,196"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,17,معدات نقل,VEHICLES OF TRANSPORT,87,"عربات,جرارات,دراجات,اجزاؤها ولوازمها",VEHICLES OTHER THAN RAILWAY OR TRAMWAY; PARTS,"68,815,279","3,864,202"
2021,January,E,جمرك خطم الشكلة,KHTAM AL SHAKLEH,بر,ROAD,اعادة تصدير,Re Export,17,معدات نقل,VEHICLES OF TRANSPORT,89,سفن وقوارب وعائمات,"SHIPS, BOATS AND FLOATING STRUCTURES","40,000","3,500"
